res1,res2,delta,Cscore,Real
15,52,37,-1.1774133414030075,False
46,125,79,-1.1780088543891907,False
62,123,61,-1.1785931706428527,False
49,156,107,-1.179120087623596,False
25,42,17,-1.1797784090042114,False
57,141,84,-1.17984938621521,False
95,126,31,-1.1798721164464951,False
21,51,30,-1.1806884765625,False
96,137,41,-1.1818850696086884,False
27,131,104,-1.182112842798233,False
35,88,53,-1.182214868068695,False
29,89,60,-1.1825732678174972,False
46,96,50,-1.183124303817749,True
41,46,5,-1.1834808349609376,False
7,57,50,-1.1838598042726516,False
57,153,96,-1.1845475733280182,False
18,57,39,-1.184975004196167,False
31,96,65,-1.1853287160396575,False
104,122,18,-1.1861961215734482,False
54,93,39,-1.187263798713684,False
35,129,94,-1.1876677930355073,False
81,95,14,-1.1880688309669494,False
49,127,78,-1.1884958744049072,False
21,158,137,-1.1885827362537384,False
35,147,112,-1.1887926682829857,False
27,67,40,-1.1900180220603942,False
5,63,58,-1.1902711369097232,False
61,126,65,-1.1906968712806703,False
5,21,16,-1.1909574776887895,False
57,127,70,-1.1913346290588378,False
9,122,113,-1.191530030965805,False
64,126,62,-1.191609153151512,False
46,83,37,-1.1922751277685166,False
88,96,8,-1.1929761826992036,False
113,140,27,-1.193074095249176,False
46,131,85,-1.1934900641441346,False
45,61,16,-1.1942162841558457,False
54,139,85,-1.1942647457122804,False
96,156,60,-1.1949906945228577,False
24,100,76,-1.1953082382678986,False
96,155,59,-1.1958420276641846,False
46,140,94,-1.1972910463809967,False
20,44,24,-1.1974041491746903,False
5,81,76,-1.1974888473749161,False
43,84,41,-1.1977659583091735,False
11,54,43,-1.1977675795555114,False
2,151,149,-1.1983574151992797,False
54,112,58,-1.1989653944969176,False
7,100,93,-1.2000258088111877,False
31,151,120,-1.2001462996006012,False
6,15,9,-1.2004494786262512,False
59,123,64,-1.200717306137085,False
7,46,39,-1.2008546754717826,False
31,61,30,-1.2014336109161377,False
94,156,62,-1.201702105998993,False
43,67,24,-1.2020261108875274,False
71,115,44,-1.2031670451164245,False
11,35,24,-1.2033068120479584,False
53,122,69,-1.20337233543396,False
18,115,97,-1.2037064492702485,False
53,96,43,-1.2044685781002045,False
37,100,63,-1.2044961035251618,False
57,113,56,-1.2051428377628326,False
102,113,11,-1.2054686665534973,False
43,122,79,-1.2069072723388672,False
22,133,111,-1.207288035005331,False
7,42,35,-1.2073844909667968,False
79,95,16,-1.207546851038933,False
44,93,49,-1.2075835011899472,False
25,88,63,-1.2096082061529159,False
46,113,67,-1.2108606457710267,False
63,105,42,-1.2125874638557435,False
52,158,106,-1.2135262131690978,False
96,131,35,-1.2135263442993165,False
19,96,77,-1.213752743601799,False
35,49,14,-1.2141968607902527,False
44,104,60,-1.2145902812480927,False
35,126,91,-1.2149401307106018,False
54,150,96,-1.2160934180021286,False
14,145,131,-1.216676263511181,False
42,87,45,-1.2167259812355042,False
108,113,5,-1.2167552411556244,False
20,104,84,-1.2169393181800843,False
43,120,77,-1.2172409653663636,False
15,100,85,-1.2173534780740738,False
113,122,9,-1.2189793765544892,False
93,153,60,-1.2205599159002305,False
113,130,17,-1.220597580075264,False
32,60,28,-1.2223177909851075,False
5,52,47,-1.2231490015983582,False
1,41,40,-1.225406861305237,False
5,113,108,-1.22563778758049,False
46,105,59,-1.2263485074043274,False
95,115,20,-1.2271163165569305,False
22,83,61,-1.2275330245494842,False
5,14,9,-1.2277974963188172,False
24,122,98,-1.2282496094703674,False
31,125,94,-1.228483298420906,False
28,41,13,-1.228600250184536,False
42,62,20,-1.2297827780246735,True
57,89,32,-1.2307140618562697,False
20,77,57,-1.230794683098793,False
7,64,57,-1.2318201124668122,False
7,45,38,-1.233321636915207,False
104,113,9,-1.2337843954563141,False
53,113,60,-1.2340082705020905,False
15,139,124,-1.2344172030687333,False
21,156,135,-1.2344449371099473,False
45,77,32,-1.2350275337696075,False
55,96,41,-1.2356465935707093,False
35,113,78,-1.2357039853930474,False
5,32,27,-1.236231544613838,False
48,96,48,-1.2366475343704224,False
15,81,66,-1.2373285293579102,False
54,122,68,-1.2373582512140273,False
46,124,78,-1.2376138865947723,False
21,101,80,-1.237949714064598,False
32,122,90,-1.2383796393871307,False
105,113,8,-1.239645180106163,False
54,107,53,-1.2399487018585205,False
11,113,102,-1.2400383263826371,False
57,134,77,-1.2405133187770843,False
4,43,39,-1.2411047577857972,False
22,44,22,-1.2430391311645508,False
43,87,44,-1.243480485677719,False
7,96,89,-1.2436917141079902,False
27,70,43,-1.2437263816595077,False
15,152,137,-1.2438452914357185,False
21,108,87,-1.244244146347046,False
14,93,79,-1.2443876147270203,False
5,79,74,-1.2444114804267883,False
27,99,72,-1.245035469532013,False
14,107,93,-1.2453829228878022,False
57,83,26,-1.2456356585025787,False
70,96,26,-1.2457141041755677,False
46,82,36,-1.246116006374359,False
7,31,24,-1.2467228442430496,True
43,49,6,-1.2472976833581924,False
14,158,144,-1.2478145480155944,False
27,96,69,-1.2505604863166808,False
14,92,78,-1.2506194919347764,False
107,126,19,-1.250936073064804,False
44,158,114,-1.25132297873497,False
96,118,22,-1.2513507932424546,False
27,61,34,-1.2514726668596268,False
96,140,44,-1.2532490372657776,False
20,79,59,-1.2536694973707199,False
2,15,13,-1.2540518462657928,False
32,95,63,-1.255083182454109,False
57,78,21,-1.2554013550281524,False
37,54,17,-1.2558526158332826,False
95,148,53,-1.2565503358840941,False
54,158,104,-1.2566618204116822,False
43,149,106,-1.25756094455719,False
48,77,29,-1.258164495229721,False
18,87,69,-1.259359061717987,False
95,145,50,-1.2607316285371781,False
15,113,98,-1.260766613483429,False
24,31,7,-1.2613376140594483,False
62,115,53,-1.2616801232099533,False
48,93,45,-1.2631567597389222,False
57,115,58,-1.2633555293083192,False
43,91,48,-1.2635619163513183,False
42,100,58,-1.264027714729309,False
22,99,77,-1.2642346560955047,False
1,96,95,-1.2644028604030608,False
21,105,84,-1.2646561861038208,False
57,91,34,-1.2664977788925171,False
29,96,67,-1.266550487279892,False
18,126,108,-1.2672306776046753,False
64,100,36,-1.267559427022934,False
22,134,112,-1.2675759077072144,False
43,150,107,-1.268683558702469,False
14,41,27,-1.2692432880401612,False
43,66,23,-1.2705053448677064,False
57,101,44,-1.2710265517234802,False
5,115,110,-1.2711721360683441,False
14,43,29,-1.2718260288238525,False
43,60,17,-1.272186553478241,False
95,104,9,-1.2726696491241456,False
11,96,85,-1.2728156626224518,False
115,122,7,-1.274333107471466,False
43,72,29,-1.2754894316196441,False
56,113,57,-1.276087325811386,False
64,94,30,-1.2777898959815501,False
57,147,90,-1.2783754110336303,False
25,122,97,-1.2794517233967782,False
42,122,80,-1.2800761342048645,False
57,122,65,-1.280512946844101,False
15,89,74,-1.2810068130493164,False
35,89,54,-1.2814496219158173,False
15,62,47,-1.281670731306076,False
54,62,8,-1.2819231450557709,False
21,113,92,-1.2822824597358704,False
7,74,67,-1.2825672566890716,False
22,61,39,-1.282633763551712,False
22,125,103,-1.2838321030139923,False
28,96,68,-1.2840459942817688,False
15,132,117,-1.2846126139163971,False
96,122,26,-1.2858491957187652,False
91,122,31,-1.2863614320755006,False
5,77,72,-1.2864823043346405,False
35,93,58,-1.2865174636244774,False
35,44,9,-1.2876709699630737,False
18,37,19,-1.2890518188476563,False
21,96,75,-1.2892452389001847,False
43,104,61,-1.2893670052289963,False
7,84,77,-1.291510021686554,False
49,81,32,-1.2915975868701934,False
123,158,35,-1.2927125453948975,False
77,158,81,-1.29370197057724,False
43,143,100,-1.2943532586097717,False
48,54,6,-1.294994556903839,False
22,31,9,-1.2965145051479339,False
29,61,32,-1.2973906219005584,False
46,53,7,-1.2974960654973984,False
81,158,77,-1.2983977138996123,False
27,37,10,-1.2989709675312042,False
39,95,56,-1.2990800738334656,False
42,95,53,-1.2991431295871734,True
35,83,48,-1.2992488980293273,False
60,158,98,-1.3003274112939835,False
86,95,9,-1.3010470867156982,False
24,95,71,-1.3018366634845733,False
100,133,33,-1.3032052934169769,False
35,150,115,-1.3037948966026307,False
43,141,98,-1.3041179418563842,False
95,131,36,-1.305080807209015,False
2,96,94,-1.3050822496414185,False
27,134,107,-1.305276584625244,False
2,44,42,-1.3063196122646332,False
6,61,55,-1.306886726617813,False
94,124,30,-1.3070386528968811,False
40,81,41,-1.3073521435260773,False
54,96,42,-1.3080377727746964,False
64,133,69,-1.3090067744255065,False
15,69,54,-1.310411673784256,False
43,140,97,-1.3127727568149568,False
7,125,118,-1.3137945145368577,False
35,149,114,-1.3157330930233002,False
95,139,44,-1.3164895564317702,False
21,93,72,-1.316953080892563,False
64,115,51,-1.3175659626722336,False
41,53,12,-1.3183858036994933,False
4,27,23,-1.3186095535755158,False
96,153,57,-1.319182312488556,False
31,139,108,-1.320050185918808,False
15,74,59,-1.3201692938804626,False
7,105,98,-1.32019162774086,False
21,57,36,-1.3206823527812959,False
15,111,96,-1.3210174560546875,False
31,153,122,-1.322031056880951,False
15,39,24,-1.3228893876075745,False
23,31,8,-1.32297483086586,False
14,27,13,-1.3245849788188935,False
19,35,16,-1.325234866142273,False
32,43,11,-1.3252990126609803,False
20,158,138,-1.3256196051836013,False
61,125,64,-1.3269830524921418,False
120,133,13,-1.3275656402111053,False
54,115,61,-1.3282038509845733,False
107,113,6,-1.3303725361824035,False
40,115,75,-1.3313921749591828,False
22,35,13,-1.3325392782688141,False
43,136,93,-1.3327308416366577,False
54,92,38,-1.3336707592010497,False
54,82,28,-1.3339428275823593,False
27,123,96,-1.334264886379242,False
22,54,32,-1.334312504529953,False
54,95,41,-1.3347219586372376,False
35,77,42,-1.3356043636798858,False
55,60,5,-1.3365558803081512,False
96,102,6,-1.3371968388557434,False
11,49,38,-1.3372520834207535,False
54,127,73,-1.3373071447014808,False
42,102,60,-1.3379200577735901,False
95,137,42,-1.3380914568901061,False
96,150,54,-1.3382734879851341,False
43,75,32,-1.3383128762245178,False
22,94,72,-1.3397821485996246,False
31,100,69,-1.3400254756212235,False
64,96,32,-1.3402606546878815,False
18,93,75,-1.3407505631446839,False
81,122,41,-1.342054045200348,False
22,60,38,-1.3421112596988678,False
5,44,39,-1.3434400856494904,False
100,137,37,-1.3441622972488403,False
18,107,89,-1.3463595032691955,False
31,45,14,-1.348479115962982,False
20,47,27,-1.349207442998886,False
57,88,31,-1.3516654551029206,False
53,63,10,-1.3521082401275635,False
31,158,127,-1.3542626619338989,False
5,127,122,-1.3547592401504516,False
61,158,97,-1.3575857788324357,False
83,96,13,-1.357942134141922,False
14,157,143,-1.3586298286914826,False
63,159,96,-1.3618251234292984,False
45,115,70,-1.3628881633281709,False
14,90,76,-1.36304931640625,False
14,142,128,-1.3641765415668488,False
43,55,12,-1.3645613074302674,False
5,122,117,-1.3648284018039702,False
35,123,88,-1.366822862625122,False
96,145,49,-1.3668911933898926,False
27,78,51,-1.36818168759346,False
46,134,88,-1.3682868629693985,False
57,79,22,-1.3687287271022797,False
49,133,84,-1.3695748686790465,False
23,96,73,-1.3703998565673827,False
60,94,34,-1.3705222189426423,False
44,124,80,-1.37147399187088,False
52,95,43,-1.3715053081512452,False
42,96,54,-1.3716247260570527,True
14,124,110,-1.374005025625229,True
37,77,40,-1.3740148097276688,False
43,74,31,-1.3741268575191499,False
27,75,48,-1.3757626175880433,False
96,148,52,-1.3757765650749207,False
27,83,56,-1.3765966445207596,False
96,123,27,-1.3767091870307921,True
35,99,64,-1.3776793420314788,False
35,64,29,-1.378106477856636,False
31,126,95,-1.379227340221405,False
87,96,9,-1.3801322281360626,False
31,104,73,-1.3805399894714356,False
11,57,46,-1.3811188757419586,False
70,95,25,-1.3818598508834838,False
15,66,51,-1.3846893548965453,False
15,104,89,-1.387299007177353,False
32,158,126,-1.3899581134319305,False
15,93,78,-1.3910995721817017,False
15,126,111,-1.3912472069263457,False
84,95,11,-1.39139484167099,False
63,153,90,-1.3944523811340332,False
18,44,26,-1.3950848162174225,False
35,47,12,-1.39556342959404,False
14,57,43,-1.395877194404602,False
25,120,95,-1.3961127638816833,False
27,42,15,-1.3961589574813842,False
81,113,32,-1.3985497593879699,False
96,115,19,-1.4011574983596802,False
5,95,90,-1.4012248694896698,False
28,113,85,-1.4027017831802369,False
43,71,28,-1.4045744001865388,False
79,96,17,-1.4046047449111938,False
25,99,74,-1.4050285816192627,False
43,148,105,-1.405713391304016,False
43,69,26,-1.4060826480388642,False
63,133,70,-1.4062452912330627,False
7,122,115,-1.4062714129686356,False
44,55,11,-1.406410551071167,False
14,115,101,-1.408343094587326,False
41,133,92,-1.4091836929321289,False
48,113,65,-1.410337460041046,False
95,149,54,-1.4117009878158568,False
43,88,45,-1.4118114829063415,False
14,47,33,-1.4130374193191528,False
32,96,64,-1.4139463901519775,False
43,127,84,-1.414463809132576,False
49,77,28,-1.4162261694669724,False
29,122,93,-1.416906487941742,False
31,127,96,-1.417398464679718,False
15,64,49,-1.4229002356529237,False
22,108,86,-1.4230688750743865,False
15,115,100,-1.4241171717643737,False
43,137,94,-1.4242943346500396,False
49,96,47,-1.4246934413909913,False
5,15,10,-1.4254498481750488,False
95,106,11,-1.4257055044174194,False
27,140,113,-1.4273368835449218,False
31,64,33,-1.4283205032348634,False
27,159,132,-1.429081392288208,False
27,81,54,-1.430365079641342,False
53,95,42,-1.431568706035614,False
89,95,6,-1.4317547261714936,False
7,37,30,-1.4327210664749146,False
15,83,68,-1.4331382036209106,False
35,158,123,-1.4342659950256347,False
43,89,46,-1.4361366391181947,False
20,133,113,-1.436186134815216,False
57,96,39,-1.4388187050819397,False
60,100,40,-1.438901549577713,False
95,153,58,-1.4422731161117555,False
43,102,59,-1.4430620789527893,False
43,139,96,-1.44446542263031,False
71,96,25,-1.4446702003479004,False
14,31,17,-1.4498122453689575,False
35,131,96,-1.4502131581306457,False
43,134,91,-1.450238262116909,False
20,42,22,-1.4510295748710633,False
15,75,60,-1.4510386526584624,False
43,53,10,-1.4521883010864258,False
88,95,7,-1.452538976073265,False
18,31,13,-1.4560095489025116,False
61,124,63,-1.4596425890922546,False
14,71,57,-1.4617550253868103,False
113,133,20,-1.4631995558738708,False
15,133,118,-1.4649655401706696,False
49,71,22,-1.465015035867691,False
52,96,44,-1.4661100685596467,False
14,95,81,-1.4733083069324493,False
29,113,84,-1.4737939476966857,False
27,62,35,-1.475704938173294,False
82,96,14,-1.4764548897743226,False
24,46,22,-1.477690690755844,False
15,60,45,-1.4790219008922576,False
22,57,35,-1.479189682006836,False
15,107,92,-1.4806399583816527,False
28,158,130,-1.4827133119106293,False
33,96,63,-1.4835628747940064,False
62,70,8,-1.4840129733085632,False
83,113,30,-1.484129363298416,False
7,53,46,-1.4854825377464294,False
15,61,46,-1.4894440174102783,False
43,86,43,-1.490049159526825,False
31,115,84,-1.490977668762207,False
46,126,80,-1.4940737009048461,False
15,42,27,-1.494792652130127,False
99,113,14,-1.4958837866783141,False
95,118,23,-1.4974013805389403,False
2,57,55,-1.4982546150684357,False
126,158,32,-1.4999178767204284,False
21,61,40,-1.500095123052597,False
5,64,59,-1.5044674277305603,False
31,79,48,-1.5066630721092225,False
70,100,30,-1.509823977947235,False
2,14,12,-1.509922021627426,False
64,113,49,-1.5100996136665343,False
15,46,31,-1.510461938381195,False
31,136,105,-1.5171220898628235,False
15,150,135,-1.5199161529541017,False
31,105,74,-1.5229102611541747,False
27,46,19,-1.5240713357925415,False
22,122,100,-1.5242285668849944,False
27,86,59,-1.524657553434372,False
5,96,91,-1.5259371042251586,False
43,132,89,-1.5261189877986907,False
11,95,84,-1.5262517273426055,False
22,156,134,-1.5278111934661864,False
61,100,39,-1.5290610671043396,False
49,113,64,-1.5293099343776704,False
19,113,94,-1.5297947645187377,False
19,43,24,-1.5313050985336303,False
31,83,52,-1.5336073637008667,False
18,35,17,-1.534387117624283,False
27,66,39,-1.5384502112865448,False
20,65,45,-1.5423946976661682,False
15,53,38,-1.546713924407959,False
54,125,71,-1.5488005995750427,False
35,100,65,-1.5504672288894654,False
33,95,62,-1.551921308040619,False
57,77,20,-1.5527061820030212,False
14,99,85,-1.5561691880226136,False
11,27,16,-1.5580264568328857,False
45,96,51,-1.5586704015731812,True
23,43,20,-1.562457910180092,False
35,127,92,-1.5654928088188171,False
14,126,112,-1.5657672166824341,False
2,54,52,-1.570303636789322,False
15,77,62,-1.5734103918075562,False
14,42,28,-1.5738721013069152,False
43,118,75,-1.5749786376953125,False
64,158,94,-1.5789750337600708,False
71,95,24,-1.5794561505317688,False
113,126,13,-1.5885506987571716,False
42,79,37,-1.5887570977210999,False
35,122,87,-1.5909755110740662,False
7,14,7,-1.5998938083648682,True
15,145,130,-1.606234249472618,False
27,54,27,-1.6074313402175904,False
37,42,5,-1.6085095971822738,False
20,70,50,-1.6146451592445374,False
32,113,81,-1.6223742365837097,False
7,35,28,-1.6228597223758698,False
95,127,32,-1.623497223854065,False
7,61,54,-1.6239573538303376,False
14,23,9,-1.6280473172664642,False
87,95,8,-1.6289857745170593,False
20,61,41,-1.6299095153808594,False
35,62,27,-1.634190607070923,False
15,99,84,-1.634351134300232,False
61,115,54,-1.636306893825531,False
55,61,6,-1.6386127471923828,False
46,104,58,-1.6467066347599029,False
15,122,107,-1.6512131333351134,False
15,86,71,-1.665133184194565,False
35,145,110,-1.6728828430175782,False
14,20,6,-1.7015679717063903,False
100,122,22,-1.7072999358177186,False
123,133,10,-1.7198528051376343,False
