res1,res2,delta,Cscore,Real
23,131,108,-3.1039269525146485,False
49,114,65,-3.103950820617676,False
77,148,71,-3.1039754388427734,False
25,104,79,-3.1040955615234376,False
16,38,22,-3.1041413430786133,False
69,136,67,-3.1041427603149416,False
81,138,57,-3.1044431677246096,False
21,83,62,-3.1044586935424805,False
11,65,54,-3.104791194152832,False
13,145,132,-3.104864266357422,False
29,80,51,-3.1049698699951174,False
17,68,51,-3.1050488275146484,False
4,65,61,-3.105081212463379,False
73,124,51,-3.1052412899780273,False
61,116,55,-3.1052545938110354,False
84,150,66,-3.1053331359863283,False
63,114,51,-3.10538796295166,False
73,137,64,-3.1054594744873047,False
65,112,47,-3.1056435617065428,False
24,102,78,-3.1056732873535156,False
24,69,45,-3.105734905395508,False
39,72,33,-3.105807014770508,False
9,36,27,-3.1061959094238283,False
91,144,53,-3.1064728546142577,False
33,100,67,-3.1065429467773438,False
10,104,94,-3.106603206787109,False
83,137,54,-3.106634875793457,False
73,134,61,-3.1067503863525388,False
9,88,79,-3.1068274865722656,False
90,118,28,-3.106860542602539,False
63,128,65,-3.106946792907715,False
67,126,59,-3.107289339904785,False
28,83,55,-3.107373145141602,False
52,110,58,-3.107470643005371,False
10,147,137,-3.107513710327148,False
53,152,99,-3.1077981478881833,False
72,146,74,-3.1078838568115232,False
59,138,79,-3.107926469421387,False
95,129,34,-3.1079337869262695,False
88,132,44,-3.108117312927246,False
10,45,35,-3.108181438293457,False
26,78,52,-3.1083061367797855,False
19,112,93,-3.1084904837036134,False
13,65,52,-3.1085338314819335,False
64,121,57,-3.1085598013305664,False
12,136,124,-3.108643762512207,False
48,107,59,-3.108707141113281,False
64,112,48,-3.1087467535400393,False
11,68,57,-3.108906961669922,False
8,80,72,-3.108949247741699,False
24,75,51,-3.1090943478393553,False
69,145,76,-3.109099413757324,False
34,102,68,-3.1091359445190427,False
24,128,104,-3.109374730834961,False
25,108,83,-3.1095014923095703,False
13,83,70,-3.1095034509277344,False
67,115,48,-3.109528589477539,False
77,149,72,-3.1096024813842775,False
66,146,80,-3.109800155944824,False
54,115,61,-3.109947944030762,False
76,150,74,-3.110257169494629,False
20,68,48,-3.110260642700195,False
60,114,54,-3.110303817749023,False
8,42,34,-3.1103976889038085,False
33,101,68,-3.110520026245117,False
21,68,47,-3.110944908447266,False
67,139,72,-3.1109493466186526,False
12,66,54,-3.1110364669799804,False
85,144,59,-3.1110736810302733,False
31,121,90,-3.1111010208129883,False
12,41,29,-3.111163791809082,False
50,149,99,-3.111234303588867,False
61,140,79,-3.111284868774414,False
72,112,40,-3.111630158081055,False
130,144,14,-3.1117222564697267,False
12,39,27,-3.1118281713867186,False
11,146,135,-3.111828778381348,False
60,140,80,-3.111982858581543,False
51,83,32,-3.112143951416016,False
13,37,24,-3.1121860363769533,False
54,111,57,-3.112530640563965,False
73,119,46,-3.112587004089355,False
61,115,54,-3.1125893496704102,False
6,139,133,-3.1129953091430664,False
55,107,52,-3.1132354470825194,False
65,140,75,-3.113310158996582,False
107,149,42,-3.1134933001708984,False
88,147,59,-3.1135161300659178,False
51,149,98,-3.1135211590576173,False
37,70,33,-3.113674289550781,False
75,149,74,-3.11378704864502,False
78,151,73,-3.113876632080078,False
68,126,58,-3.1139064334106443,False
72,115,43,-3.1143300845336914,False
23,130,107,-3.1145832562255857,False
4,142,138,-3.114616748352051,False
106,137,31,-3.1147510125732425,False
61,132,71,-3.1148414154052735,False
51,84,33,-3.1148920422363284,False
51,152,101,-3.114902095947266,False
72,151,79,-3.1149422009277346,False
68,119,51,-3.115033603210449,False
34,63,29,-3.115101226501465,False
76,149,73,-3.1152210766601565,False
4,143,139,-3.115242118682861,False
82,146,64,-3.11531792175293,False
7,139,132,-3.1154025952148436,False
98,140,42,-3.115441887207031,False
78,150,72,-3.115489150390625,False
29,81,52,-3.1156884344482423,False
19,87,68,-3.115928723449707,False
16,39,23,-3.1159748547363284,False
69,151,82,-3.1160101904296873,False
12,103,91,-3.116024831237793,False
30,120,90,-3.1162616180419924,False
99,135,36,-3.116305442199707,False
11,52,41,-3.11632485534668,False
8,71,63,-3.1163694033813476,False
93,128,35,-3.116554436340332,False
50,107,57,-3.1165598739624025,False
58,140,82,-3.116763239746094,False
10,137,127,-3.117290805969238,False
83,154,71,-3.1174327264404296,False
52,144,92,-3.1175198989868163,False
48,85,37,-3.117580588989258,False
85,147,62,-3.1176596383666992,False
61,136,75,-3.1176999546813966,False
95,146,51,-3.11779279876709,False
80,151,71,-3.117971723632812,False
71,146,75,-3.1180072387695312,False
6,68,62,-3.1181402545166015,False
55,108,53,-3.1181476330566404,False
81,137,56,-3.118346663513184,False
69,113,44,-3.1187165954589844,False
16,80,64,-3.1187876647949215,False
9,40,31,-3.1191440490722657,False
76,146,70,-3.1192155856323245,False
91,141,50,-3.119394801940918,False
50,117,67,-3.1194018307495117,False
95,130,35,-3.119453393859863,False
49,139,90,-3.119493345031738,False
67,124,57,-3.1195454074096682,False
9,80,71,-3.119750893249512,False
129,150,21,-3.1197821878051757,False
73,118,45,-3.119841867675781,False
134,150,16,-3.1201740716552733,False
82,150,68,-3.12020641204834,False
70,123,53,-3.120286853027344,False
12,59,47,-3.120551358642578,False
22,68,46,-3.120559348144531,False
127,148,21,-3.120608087768555,False
70,146,76,-3.1207699603271486,False
23,70,47,-3.1208882482910156,False
28,102,74,-3.1209175720214843,False
72,138,66,-3.12095474029541,False
11,86,75,-3.120970210571289,False
7,53,46,-3.1212152389526366,False
12,80,68,-3.1212363436889645,False
56,104,48,-3.1214640362548827,False
85,140,55,-3.12174111907959,False
58,111,53,-3.1217999237060545,False
15,69,54,-3.1219464541625976,False
12,40,28,-3.122073777770996,False
15,112,97,-3.1221696514892576,False
84,148,64,-3.122320700683594,False
56,118,62,-3.1225286151123046,False
94,128,34,-3.1226577386474608,False
29,66,37,-3.1228013961791996,False
67,117,50,-3.1230417214965818,False
74,143,69,-3.1230950564575197,False
76,141,65,-3.1231708364868163,False
73,107,34,-3.123246406555176,False
10,60,50,-3.123256734924316,False
85,151,66,-3.123291649169922,False
67,114,47,-3.1233438421630857,False
6,63,57,-3.123358226013184,False
37,68,31,-3.1233599435424804,False
27,67,40,-3.12338408203125,False
10,108,98,-3.123410891418457,False
87,137,50,-3.123579864501953,False
94,152,58,-3.1236143127441407,False
7,145,138,-3.123643907775879,False
132,150,18,-3.1237957238769534,False
26,90,64,-3.1239092709350587,False
88,141,53,-3.124052413330078,False
88,154,66,-3.1242815563964843,False
97,135,38,-3.1243188009643554,False
91,128,37,-3.1243324838256834,False
30,106,76,-3.124440516662598,False
51,140,89,-3.1244757751464847,False
12,53,41,-3.124513519592285,False
93,131,38,-3.124546657104492,False
33,104,71,-3.1246278073120117,False
69,107,38,-3.124706041870117,False
58,112,54,-3.1247151486206053,False
5,75,70,-3.1248084225463866,False
51,87,36,-3.124829703979492,False
23,71,48,-3.1248895040893556,False
89,133,44,-3.124914665222168,False
16,67,51,-3.124988525390625,False
97,152,55,-3.1250492700195314,False
21,67,46,-3.1252219326782225,False
71,133,62,-3.125372520141602,False
6,65,59,-3.125381349182129,False
78,120,42,-3.1255349417114258,False
67,112,45,-3.1256578884887696,False
66,125,59,-3.125739829101563,False
11,71,60,-3.125755043334961,False
31,129,98,-3.1258002072143554,False
58,115,57,-3.1261490490722657,False
110,141,31,-3.1261590283203127,False
9,70,61,-3.12617205078125,False
69,139,70,-3.1261977529907226,False
22,105,83,-3.1262289041137694,False
50,138,88,-3.126427083129883,False
15,143,128,-3.1266576416015623,False
68,108,40,-3.1268518719482423,False
66,115,49,-3.1268996484375,False
85,152,67,-3.127080932922363,False
102,138,36,-3.1270858279418947,False
66,121,55,-3.1271041229248047,False
69,112,43,-3.12716786529541,False
34,100,66,-3.1272122229003907,False
109,139,30,-3.127227914428711,False
91,147,56,-3.1273314697265624,False
108,139,31,-3.1275320648193357,False
86,137,51,-3.1277455523681637,False
90,140,50,-3.1277855841064452,False
31,79,48,-3.1278402966308594,False
10,65,55,-3.1282327188110353,False
69,150,81,-3.128452699584961,False
71,111,40,-3.128623065185547,False
7,37,30,-3.1292009960937497,False
11,44,33,-3.1292924929809574,False
91,152,61,-3.1296124768066407,False
76,151,75,-3.129833207397461,False
25,68,43,-3.129877073364258,False
66,138,72,-3.1299042752075197,False
58,114,56,-3.1301497076416016,False
26,76,50,-3.1302334689331053,False
13,66,53,-3.1303942404174805,False
70,109,39,-3.1305996154785154,False
56,107,51,-3.130999002685547,False
26,84,58,-3.1311638787841796,False
50,143,93,-3.1312166589355472,False
46,86,40,-3.1312433911132813,False
23,105,82,-3.1312857757568358,False
65,124,59,-3.131496025390625,False
3,59,56,-3.1316395065307616,False
73,147,74,-3.131808608703613,False
21,74,53,-3.132043105163574,False
23,103,80,-3.132411336364746,False
9,69,60,-3.1325180834960937,False
65,125,60,-3.132795162963867,False
99,137,38,-3.1328913439941406,False
12,84,72,-3.1329578637695312,False
72,152,80,-3.1330507708740236,False
73,113,40,-3.1330641470336915,False
16,103,87,-3.133203536987305,False
133,151,18,-3.1332382855224608,False
21,84,63,-3.1332507568359373,False
47,110,63,-3.1333428695678713,False
66,155,89,-3.1333633151245115,False
38,76,38,-3.1335208312988283,False
83,139,56,-3.1337451181030276,False
65,126,61,-3.133850170593262,False
52,148,96,-3.1339088357543945,False
63,133,70,-3.1340324649047853,False
64,155,91,-3.1340350775146484,False
11,88,77,-3.1340751080322264,False
21,85,64,-3.134089321289063,False
130,145,15,-3.1342855560302736,False
50,111,61,-3.134304958190918,False
7,73,66,-3.1343481912231446,False
24,91,67,-3.134483517150879,False
30,101,71,-3.134532995300293,False
84,141,57,-3.134868229675293,False
24,104,80,-3.134909113769531,False
79,119,40,-3.1349892550659177,False
91,129,38,-3.135236477661133,False
8,44,36,-3.135311857910156,False
97,144,47,-3.1353413256835934,False
90,152,62,-3.1353976736450195,False
9,67,58,-3.1356442361450196,False
94,150,56,-3.1356776235961914,False
110,147,37,-3.1358064700317385,False
5,55,50,-3.136044851989746,False
9,42,33,-3.136127496948242,False
78,148,70,-3.136214305419922,False
22,70,48,-3.1362231576538084,False
20,84,64,-3.1363031170654296,False
71,123,52,-3.136365258483887,False
28,129,101,-3.136480098571777,False
6,66,60,-3.1366834799194336,False
31,131,100,-3.1367353912353515,False
18,69,51,-3.136764691162109,False
49,143,94,-3.1368933731079105,False
85,121,36,-3.13725251373291,False
20,75,55,-3.1372722720336914,False
8,138,130,-3.137656398010254,False
12,56,44,-3.137665768127442,False
20,80,60,-3.137701223754883,False
21,106,85,-3.137704727783203,False
74,114,40,-3.137727021179199,False
72,150,78,-3.137958720703125,False
23,91,68,-3.138111831970215,False
8,145,137,-3.1381193951416018,False
6,55,49,-3.1381630599975585,False
68,110,42,-3.1382336044311523,False
17,140,123,-3.138248594055176,False
9,68,59,-3.138329718322754,False
11,58,47,-3.1386584701538083,False
9,83,74,-3.1387190762329102,False
88,142,54,-3.138841575012207,False
64,127,63,-3.139068397216797,False
80,147,67,-3.1393419924926755,False
34,101,67,-3.1393602139282226,False
62,136,74,-3.1394056575012206,False
72,135,63,-3.139451313171387,False
9,64,55,-3.1395655746459963,False
18,68,50,-3.139568190612793,False
34,78,44,-3.1395771307373046,False
25,84,59,-3.139674010925293,False
79,141,62,-3.139949172668457,False
69,117,48,-3.140104596862793,False
66,154,88,-3.1401130877685546,False
84,137,53,-3.1402020611572263,False
48,87,39,-3.1402904946899413,False
73,150,77,-3.140636849975586,False
62,114,52,-3.140637019958496,False
84,116,32,-3.140686203918457,False
129,145,16,-3.1407761691284177,False
38,70,32,-3.140824990234375,False
65,139,74,-3.140901542663574,False
93,139,46,-3.1412436160278316,False
60,115,55,-3.1414698114013673,False
68,109,41,-3.1415079309082032,False
72,111,39,-3.1415283166503905,False
22,90,68,-3.1415708044433592,False
64,134,70,-3.141591265411377,False
6,147,141,-3.1416072116088865,False
4,57,53,-3.1418249908447264,False
73,139,66,-3.141848000793457,False
33,122,89,-3.141855829772949,False
20,76,56,-3.1418706710815427,False
7,39,32,-3.1420008746337893,False
48,112,64,-3.142802190551758,False
70,107,37,-3.142917223510742,False
90,128,38,-3.142998695678711,False
3,57,54,-3.1430633337402343,False
17,103,86,-3.1433187100219726,False
69,116,47,-3.1433388302612304,False
28,82,54,-3.143363037109375,False
89,148,59,-3.14356509979248,False
25,102,77,-3.143618426208496,False
71,150,79,-3.143824244995117,False
91,148,57,-3.1439253103637697,False
108,149,41,-3.1439486410522464,False
20,69,49,-3.1439564807128906,False
15,138,123,-3.144032414855957,False
26,88,62,-3.1441232144165037,False
53,107,54,-3.1441768170166013,False
24,74,50,-3.144209638061523,False
22,109,87,-3.144391507568359,False
69,108,39,-3.1444126318359373,False
19,76,57,-3.1444141552734375,False
128,146,18,-3.144475871887207,False
102,139,37,-3.1445146966552735,False
55,117,62,-3.1450783135986327,False
14,144,130,-3.1450956497192384,False
14,136,122,-3.1451385568237304,False
48,114,66,-3.14561371673584,False
89,119,30,-3.1456503512573244,False
10,36,26,-3.1458134170532226,False
22,84,62,-3.145893602600098,False
79,147,68,-3.1460222909545896,False
70,150,80,-3.1460740213012697,False
7,140,133,-3.1462555300903317,False
51,139,88,-3.1463074029541014,False
9,66,57,-3.146386332092285,False
33,78,45,-3.146453486022949,False
21,82,61,-3.146454292602539,False
92,128,36,-3.146535147399902,False
53,114,61,-3.1465551171875,False
64,114,50,-3.1466787417602538,False
36,102,66,-3.1466863748168947,False
83,146,63,-3.1467259381103516,False
25,85,60,-3.1468859707641603,False
76,145,69,-3.14724234954834,False
94,151,57,-3.1476215066528317,False
59,140,81,-3.1479449011230467,False
5,63,58,-3.1480726181030274,False
15,70,55,-3.14853998046875,False
10,43,33,-3.148547983703613,False
14,78,64,-3.1486100875854492,False
20,74,54,-3.148859302978516,False
80,119,39,-3.1489410989379882,False
93,129,36,-3.149070661315918,False
65,138,73,-3.1491400048828124,False
104,138,34,-3.1494840286254884,False
9,63,54,-3.1495061276245115,False
64,133,69,-3.1495835604858398,False
50,118,68,-3.1497609609985355,False
97,149,52,-3.149798188171387,False
9,147,138,-3.1498470184326175,False
73,116,43,-3.149883122558594,False
18,70,52,-3.149981880187988,False
17,139,122,-3.1503984744262694,False
11,69,58,-3.1504279449462893,False
58,139,81,-3.150701296691895,False
10,81,71,-3.1511145028686522,False
73,138,65,-3.151142594909668,False
69,109,40,-3.1513808193969726,False
99,136,37,-3.1515020501708984,False
6,145,139,-3.1518424334716797,False
29,74,45,-3.1520172116088867,False
89,131,42,-3.1520227600097654,False
72,110,38,-3.152201762084961,False
84,146,62,-3.152398363342285,False
20,88,68,-3.152532977905273,False
79,121,42,-3.1525978796386718,False
9,137,128,-3.1527870806884764,False
35,65,30,-3.1528228161621095,False
31,66,35,-3.1529864724731445,False
19,70,51,-3.1531268533325196,False
62,116,54,-3.1532404669189456,False
86,140,54,-3.153271005554199,False
84,139,55,-3.153341559753418,False
69,143,74,-3.153377968444824,False
74,108,34,-3.1534439389038083,False
50,109,59,-3.1534745553588865,False
92,140,48,-3.153518011169434,False
52,116,64,-3.1535815512084957,False
79,151,72,-3.153907156677246,False
12,52,40,-3.15397140045166,False
47,85,38,-3.153977395019531,False
21,70,49,-3.1544432485961913,False
95,134,39,-3.1544975833129882,False
9,62,53,-3.1545872216796873,False
94,130,36,-3.154973002319336,False
6,78,72,-3.155218121032715,False
6,74,68,-3.1554458203125,False
86,121,35,-3.155514546813965,False
33,118,85,-3.155579703979492,False
87,116,29,-3.1559444998168944,False
51,143,92,-3.1559718209838867,False
9,79,70,-3.1560929452514648,False
